,Unnamed: 0,price,minimum_nights,availability_365,number_of_reviews,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room
47763,47763,70,4,0,0,0,1,0,0,0,0,0,1,0
14576,14576,70,3,0,1,0,0,1,0,0,0,0,1,0
31489,31489,70,2,355,43,0,1,0,0,0,0,0,1,0
3333,3333,70,3,336,45,0,1,0,0,0,0,0,1,0
48602,48602,70,2,41,1,0,0,0,1,0,0,0,1,0
15167,15167,70,30,64,90,0,0,1,0,0,0,0,1,0
4570,4570,70,3,0,249,0,1,0,0,0,0,0,1,0
22009,22009,70,3,19,13,0,1,0,0,0,0,0,1,0
40867,40867,70,1,72,39,0,0,0,1,0,0,0,1,0
11430,11430,70,30,300,5,0,0,1,0,0,1,0,0,0
48619,48619,70,1,122,2,0,0,0,1,0,0,0,1,0
15157,15157,70,20,0,4,0,0,1,0,0,0,0,1,0
4589,4589,70,2,54,33,0,0,1,0,0,0,0,1,0
21539,21539,70,3,0,16,0,0,1,0,0,0,0,1,0
31522,31522,70,2,355,36,0,1,0,0,0,0,0,1,0
4337,4337,70,1,0,5,0,1,0,0,0,1,0,0,0
34372,34372,70,1,126,95,0,0,0,1,0,0,0,1,0
33688,33688,70,3,58,27,0,1,0,0,0,1,0,0,0
21591,21591,70,3,0,18,0,0,1,0,0,0,0,1,0
39089,39089,70,5,0,8,0,0,0,0,1,1,0,0,0
44262,44262,70,1,60,8,0,0,0,1,0,0,0,1,0
44268,44268,70,1,0,14,0,1,0,0,0,0,0,1,0
47846,47846,70,2,166,7,0,0,0,1,0,0,0,1,0
42423,42423,70,2,0,0,0,1,0,0,0,0,0,1,0
17671,17671,70,1,73,54,0,1,0,0,0,0,0,1,0
14611,14611,70,2,0,0,0,0,0,1,0,0,0,1,0
21570,21570,70,1,151,113,0,0,0,1,0,1,0,0,0
34655,34655,70,1,0,1,0,1,0,0,0,0,0,1,0
14638,14638,70,1,0,5,0,0,0,1,0,1,0,0,0
11160,11160,70,1,364,1,0,0,0,1,0,0,0,1,0
26865,26865,70,2,0,2,0,0,1,0,0,0,0,1,0
42213,42213,70,2,0,17,0,0,1,0,0,0,0,1,0
47817,47817,70,3,85,2,0,1,0,0,0,0,0,1,0
41328,41328,70,7,1,0,0,1,0,0,0,0,0,1,0
47810,47810,70,1,347,5,0,0,0,1,0,0,0,1,0
11418,11418,70,30,288,3,0,0,1,0,0,1,0,0,0
48558,48558,70,1,365,0,1,0,0,0,0,0,0,1,0
42217,42217,70,21,11,5,0,0,1,0,0,0,0,1,0
22019,22019,70,3,95,3,0,0,1,0,0,0,0,1,0
38904,38904,70,3,63,9,0,0,0,1,0,0,0,1,0
34697,34697,70,3,41,35,0,0,0,0,1,1,0,0,0
4772,4772,70,2,293,291,0,0,1,0,0,0,0,1,0
42528,42528,70,1,82,1,0,0,0,1,0,0,0,1,0
16792,16792,70,1,339,2,0,0,0,1,0,0,0,1,0
34316,34316,70,30,335,4,0,1,0,0,0,1,0,0,0
23853,23853,70,1,0,1,0,1,0,0,0,0,0,1,0
28323,28323,70,2,0,6,0,0,1,0,0,0,0,1,0
14457,14457,70,1,0,0,0,0,1,0,0,0,0,1,0
47608,47608,70,3,177,0,0,0,0,1,0,0,0,1,0
40238,40238,70,2,0,0,0,1,0,0,0,0,0,1,0
4815,4815,70,1,0,2,0,1,0,0,0,0,0,1,0
28472,28472,70,1,365,0,0,0,1,0,0,1,0,0,0
27122,27122,70,7,0,0,0,0,1,0,0,0,0,1,0
21400,21400,70,2,0,45,0,0,1,0,0,0,0,1,0
36791,36791,70,2,5,1,0,0,0,1,0,0,0,1,0
4847,4847,70,10,0,0,0,1,0,0,0,0,0,1,0
42548,42548,70,1,0,7,0,0,1,0,0,0,0,1,0
3168,3168,70,5,317,248,0,1,0,0,0,0,0,1,0
31324,31324,70,2,0,2,0,1,0,0,0,0,0,0,1
21395,21395,70,180,191,6,0,0,0,1,0,1,0,0,0
4873,4873,70,1,0,0,0,0,1,0,0,0,0,1,0
31312,31312,70,5,365,47,0,0,0,1,0,0,0,1,0
31302,31302,70,2,359,52,0,1,0,0,0,0,0,1,0
14440,14440,70,3,0,0,0,0,1,0,0,0,0,1,0
26830,26830,70,2,0,0,0,0,1,0,0,0,0,1,0
23856,23856,70,31,365,0,0,0,0,0,1,0,0,1,0
31365,31365,70,2,0,0,0,1,0,0,0,0,0,1,0
14542,14542,70,2,64,18,0,0,0,1,0,0,0,1,0
34341,34341,70,4,73,53,0,0,0,1,0,0,0,1,0
3261,3261,70,1,0,0,0,1,0,0,0,0,0,1,0
34327,34327,70,1,68,143,0,0,0,1,0,1,0,0,0
32134,32134,70,3,199,33,0,0,0,1,0,0,0,1,0
39148,39148,70,30,365,1,0,0,1,0,0,0,0,0,1
17708,17708,70,5,338,22,0,0,0,1,0,1,0,0,0
11116,11116,70,1,0,0,0,0,0,1,0,0,0,1,0
36255,36255,70,3,0,7,0,0,0,1,0,1,0,0,0
42505,42505,70,14,87,0,0,0,1,0,0,0,0,1,0
31432,31432,70,10,294,3,0,1,0,0,0,0,0,1,0
23860,23860,70,2,0,2,0,1,0,0,0,0,0,1,0
11441,11441,70,7,0,0,1,0,0,0,0,0,0,1,0
36782,36782,70,2,340,16,0,0,1,0,0,0,0,1,0
33608,33608,70,1,308,18,0,0,0,1,0,0,0,1,0
11444,11444,70,3,0,0,0,0,1,0,0,1,0,0,0
34732,34732,70,2,0,2,0,1,0,0,0,0,0,1,0
24112,24112,70,7,0,8,0,1,0,0,0,0,0,1,0
31393,31393,70,1,2,25,0,0,1,0,0,0,0,1,0
4726,4726,70,3,5,29,0,1,0,0,0,1,0,0,0
34742,34742,70,30,0,2,0,0,1,0,0,0,0,1,0
47646,47646,70,2,16,1,0,0,1,0,0,1,0,0,0
21434,21434,70,7,0,5,0,0,1,0,0,0,0,1,0
14674,14674,70,2,0,2,0,1,0,0,0,1,0,0,0
36795,36795,70,5,0,15,0,0,1,0,0,1,0,0,0
15102,15102,70,1,0,3,0,1,0,0,0,0,0,1,0
17653,17653,70,2,365,0,0,1,0,0,0,0,0,1,0
48222,48222,70,1,89,0,0,0,0,0,1,0,0,1,0
14875,14875,70,3,0,36,0,1,0,0,0,0,0,1,0
48209,48209,70,1,74,0,0,1,0,0,0,0,0,1,0
34457,34457,70,1,168,95,0,0,1,0,0,0,0,0,1
3931,3931,70,1,0,232,0,0,1,0,0,0,0,0,1
48194,48194,70,1,364,0,0,1,0,0,0,0,0,1,0
28,28,70,1,251,75,0,1,0,0,0,0,0,1,0
44140,44140,70,3,27,2,0,1,0,0,0,0,0,1,0
28398,28398,70,2,187,3,0,0,0,1,0,0,0,1,0
25830,25830,70,2,0,7,1,0,0,0,0,1,0,0,0
3889,3889,70,7,0,0,0,1,0,0,0,0,0,1,0
48178,48178,70,1,0,10,0,0,1,0,0,0,0,1,0
14844,14844,70,3,210,42,0,1,0,0,0,1,0,0,0
34450,34450,70,1,0,7,0,1,0,0,0,1,0,0,0
18882,18882,70,1,338,17,0,0,0,1,0,0,0,1,0
21733,21733,70,2,0,94,0,1,0,0,0,0,0,1,0
48167,48167,70,1,364,0,0,1,0,0,0,0,0,1,0
23307,23307,70,1,77,215,0,0,1,0,0,0,0,1,0
3636,3636,70,5,0,8,0,1,0,0,0,0,0,1,0
48162,48162,70,3,5,1,0,1,0,0,0,0,0,1,0
11256,11256,70,1,0,1,0,0,0,1,0,1,0,0,0
36730,36730,70,1,165,55,0,0,1,0,0,0,0,1,0
25795,25795,70,2,0,12,0,1,0,0,0,1,0,0,0
48328,48328,70,1,2,1,0,0,1,0,0,0,0,1,0
50575,50575,70,2,149,0,0,0,1,0,0,0,0,1,0
37079,37079,70,1,0,0,0,0,0,1,0,0,0,1,0
14955,14955,70,2,0,1,0,1,0,0,0,0,0,1,0
14956,14956,70,2,0,22,0,1,0,0,0,0,0,1,0
36228,36228,70,7,0,0,0,1,0,0,0,1,0,0,0
3748,3748,70,6,279,40,1,0,0,0,0,0,0,1,0
31866,31866,70,1,0,1,0,1,0,0,0,0,0,1,0
42324,42324,70,5,0,2,0,1,0,0,0,0,0,1,0
48284,48284,70,6,6,0,0,0,1,0,0,0,0,1,0
3726,3726,70,30,364,19,0,0,1,0,0,0,0,1,0
39000,39000,70,1,16,22,0,1,0,0,0,0,0,1,0
42327,42327,70,2,0,2,0,1,0,0,0,0,0,1,0
3864,3864,70,1,0,6,0,0,1,0,0,0,0,1,0
3804,3804,70,1,166,22,0,1,0,0,0,0,0,1,0
3805,3805,70,2,279,251,0,0,1,0,0,0,0,1,0
21813,21813,70,1,0,0,0,1,0,0,0,0,0,1,0
26943,26943,70,1,0,2,0,1,0,0,0,1,0,0,0
48253,48253,70,1,174,0,0,1,0,0,0,0,0,1,0
11332,11332,70,2,63,54,0,1,0,0,0,0,0,1,0
48296,48296,70,4,165,1,0,1,0,0,0,0,0,1,0
48248,48248,70,2,58,0,0,0,0,1,0,0,0,1,0
3709,3709,70,3,0,1,0,0,0,1,0,0,0,1,0
26951,26951,70,1,0,1,0,1,0,0,0,0,0,1,0
48297,48297,70,1,58,5,0,1,0,0,0,0,0,1,0
42329,42329,70,2,109,15,0,0,0,1,0,0,0,1,0
37206,37206,70,1,52,18,0,0,1,0,0,0,0,1,0
3616,3616,70,1,0,0,0,1,0,0,0,0,0,1,0
24000,24000,70,3,236,7,0,0,1,0,0,0,0,1,0
3530,3530,70,14,0,0,0,0,1,0,0,0,0,1,0
21930,21930,70,7,0,0,0,1,0,0,0,1,0,0,0
31990,31990,70,7,4,59,0,0,1,0,0,0,0,1,0
4208,4208,70,10,0,0,0,0,0,1,0,1,0,0,0
40258,40258,70,3,339,2,0,1,0,0,0,0,0,1,0
47998,47998,70,4,67,3,0,0,1,0,0,0,0,1,0
21938,21938,70,3,0,29,0,1,0,0,0,1,0,0,0
47993,47993,70,1,359,1,0,0,1,0,0,0,0,0,1
47992,47992,70,2,39,3,0,0,0,1,0,0,0,1,0
47990,47990,70,2,30,4,0,0,0,1,0,0,0,1,0
4159,4159,70,2,58,167,0,0,0,1,0,0,0,1,0
47989,47989,70,2,157,0,0,1,0,0,0,0,0,1,0
38355,38355,70,1,166,8,0,0,0,1,0,0,0,1,0
47971,47971,70,21,130,0,0,0,1,0,0,0,0,1,0
11391,11391,70,1,0,17,0,0,1,0,0,0,0,1,0
17652,17652,70,3,0,3,0,0,1,0,0,0,0,1,0
44229,44229,70,1,0,18,0,1,0,0,0,0,0,1,0
21627,21627,70,1,0,3,1,0,0,0,0,0,0,1,0
16821,16821,70,3,95,15,0,0,1,0,0,0,0,1,0
25236,25236,70,1,57,43,0,0,0,1,0,0,0,1,0
4282,4282,70,5,0,0,0,1,0,0,0,0,0,1,0
27031,27031,70,3,0,5,0,1,0,0,0,0,0,1,0
38110,38110,70,2,0,23,0,1,0,0,0,0,0,1,0
24019,24019,70,1,16,7,0,0,1,0,0,0,0,1,0
27007,27007,70,15,0,0,0,0,1,0,0,1,0,0,0
4145,4145,70,6,180,17,0,1,0,0,0,0,0,1,0
11254,11254,70,7,0,1,0,0,1,0,0,1,0,0,0
25248,25248,70,2,0,1,0,0,1,0,0,0,0,1,0
38100,38100,70,5,365,3,0,1,0,0,0,0,0,1,0
21701,21701,70,2,181,111,0,1,0,0,0,1,0,0,0
18887,18887,70,24,0,3,0,1,0,0,0,0,0,1,0
26904,26904,70,30,0,0,0,1,0,0,0,0,0,1,0
25270,25270,70,1,77,78,0,1,0,0,0,1,0,0,0
18832,18832,70,2,355,96,1,0,0,0,0,1,0,0,0
48098,48098,70,14,90,0,1,0,0,0,0,0,0,1,0
48097,48097,70,5,148,0,0,0,0,1,0,1,0,0,0
39055,39055,70,1,169,20,0,0,1,0,0,0,0,1,0
14794,14794,70,1,0,9,0,1,0,0,0,0,0,1,0
40276,40276,70,3,0,23,1,0,0,0,0,1,0,0,0
34553,34553,70,2,67,50,0,0,1,0,0,0,0,1,0
14788,14788,70,3,0,3,0,1,0,0,0,0,0,1,0
21906,21906,70,2,179,1,0,1,0,0,0,0,0,1,0
4103,4103,70,2,0,8,0,1,0,0,0,0,0,1,0
34559,34559,70,1,0,82,0,1,0,0,0,0,0,1,0
3567,3567,70,1,0,196,0,0,1,0,0,0,0,1,0
3561,3561,70,90,355,2,0,1,0,0,0,0,0,1,0
37204,37204,70,2,0,0,0,0,1,0,0,0,0,1,0
4130,4130,70,2,0,0,0,0,1,0,0,0,0,1,0
21917,21917,70,5,0,0,0,1,0,0,0,0,0,1,0
11399,11399,70,30,365,1,0,0,1,0,0,1,0,0,0
28485,28485,70,2,365,0,1,0,0,0,0,0,0,1,0
21370,21370,70,1,0,11,0,0,1,0,0,0,0,1,0
40993,40993,70,3,0,4,0,1,0,0,0,0,0,1,0
2798,2798,70,3,0,0,0,1,0,0,0,0,0,1,0
14118,14118,70,3,279,45,0,1,0,0,0,1,0,0,0
50469,50469,70,1,329,0,0,1,0,0,0,0,0,1,0
37286,37286,70,1,0,15,0,1,0,0,0,0,0,1,0
21147,21147,70,1,0,1,0,0,1,0,0,0,0,1,0
31010,31010,70,1,0,15,0,1,0,0,0,0,0,1,0
31000,31000,70,7,0,2,0,0,1,0,0,0,0,1,0
32356,32356,70,1,0,1,0,1,0,0,0,0,0,1,0
49003,49003,70,5,23,0,0,1,0,0,0,0,0,1,0
34884,34884,70,2,0,2,0,1,0,0,0,0,0,1,0
5476,5476,70,3,0,92,0,1,0,0,0,0,0,1,0
5542,5542,70,3,0,2,0,0,0,1,0,0,0,1,0
42738,42738,70,2,357,10,0,0,0,1,0,0,0,1,0
22242,22242,70,5,0,3,0,0,1,0,0,1,0,0,0
42739,42739,70,2,26,12,0,0,0,1,0,0,0,1,0
26726,26726,70,1,0,8,0,0,1,0,0,0,0,1,0
5558,5558,70,2,33,3,0,0,1,0,0,0,0,1,0
21121,21121,70,2,0,13,0,1,0,0,0,0,0,1,0
42746,42746,70,2,341,10,0,0,0,1,0,0,0,1,0
40189,40189,70,2,165,10,0,1,0,0,0,0,0,1,0
14064,14064,70,1,0,0,0,0,1,0,0,0,0,1,0
47095,47095,70,2,59,1,0,1,0,0,0,0,0,1,0
36158,36158,70,2,0,1,0,0,0,1,0,0,0,1,0
41362,41362,70,30,79,2,0,0,1,0,0,0,0,1,0
23230,23230,70,5,5,35,0,1,0,0,0,0,0,1,0
5460,5460,70,1,0,2,0,0,1,0,0,0,0,1,0
34862,34862,70,4,0,1,0,1,0,0,0,1,0,0,0
21205,21205,70,3,0,8,0,0,0,1,0,0,0,1,0
18992,18992,70,2,18,66,0,1,0,0,0,0,0,1,0
44045,44045,70,3,40,0,0,0,1,0,0,0,0,1,0
14168,14168,70,28,364,8,0,1,0,0,0,1,0,0,0
32326,32326,70,4,11,11,0,1,0,0,0,0,0,1,0
17844,17844,70,1,0,15,0,1,0,0,0,0,0,1,0
31057,31057,70,1,89,1,0,0,1,0,0,0,0,1,0
14160,14160,70,2,89,42,0,0,0,1,0,0,0,1,0
17398,17398,70,2,365,45,0,0,0,1,0,0,0,1,0
36639,36639,70,2,70,30,0,0,0,1,0,0,0,1,0
14154,14154,70,1,0,3,0,0,1,0,0,0,0,1,0
5431,5431,70,1,331,121,0,1,0,0,0,0,0,1,0
14143,14143,70,3,0,2,0,0,1,0,0,0,0,1,0
50482,50482,70,2,243,0,0,0,1,0,0,0,0,1,0
42712,42712,70,1,0,4,0,0,1,0,0,0,0,1,0
31038,31038,70,2,0,2,0,1,0,0,0,1,0,0,0
47197,47197,70,2,36,0,0,0,0,1,0,1,0,0,0
17859,17859,70,1,363,33,0,1,0,0,0,0,0,1,0
47184,47184,70,60,310,0,0,0,1,0,0,0,0,1,0
2809,2809,70,2,355,33,1,0,0,0,0,0,0,1,0
15394,15394,70,1,336,47,0,0,1,0,0,0,0,1,0
27225,27225,70,1,0,3,0,0,1,0,0,0,0,1,0
11549,11549,70,20,171,28,0,0,0,1,0,0,0,1,0
28561,28561,70,10,35,2,0,1,0,0,0,0,0,1,0
42756,42756,70,2,57,3,0,1,0,0,0,0,0,1,0
41366,41366,70,2,344,1,0,1,0,0,0,0,0,1,0
26705,26705,70,3,0,3,0,1,0,0,0,0,0,1,0
28582,28582,70,1,0,14,0,1,0,0,0,0,0,1,0
44442,44442,70,4,12,6,0,0,1,0,0,0,0,1,0
37982,37982,70,1,0,9,0,0,0,1,0,0,0,1,0
44445,44445,70,1,72,27,0,1,0,0,0,0,0,1,0
30843,30843,70,1,362,5,1,0,0,0,0,0,0,1,0
46971,46971,70,2,161,0,0,0,1,0,0,0,0,1,0
21032,21032,70,2,337,107,0,0,0,1,0,0,0,1,0
28590,28590,70,2,323,103,0,0,1,0,0,0,0,1,0
30862,30862,70,2,0,49,0,1,0,0,0,0,0,1,0
30829,30829,70,1,0,2,0,1,0,0,0,0,0,1,0
42798,42798,70,3,0,1,0,0,1,0,0,0,0,1,0
13949,13949,70,3,161,66,0,0,1,0,0,0,0,1,0
42800,42800,70,2,0,11,0,1,0,0,0,0,0,1,0
25900,25900,70,3,8,18,0,1,0,0,0,1,0,0,0
39339,39339,70,2,353,22,0,0,0,1,0,0,0,1,0
34950,34950,70,1,0,9,0,1,0,0,0,0,0,1,0
23761,23761,70,4,0,3,0,0,1,0,0,0,0,1,0
28593,28593,70,2,3,1,0,1,0,0,0,1,0,0,0
27307,27307,70,2,365,0,0,1,0,0,0,0,0,1,0
22297,22297,70,1,355,41,0,0,0,1,0,0,0,1,0
30827,30827,70,30,0,36,0,1,0,0,0,0,0,1,0
46993,46993,70,1,167,7,0,1,0,0,0,0,0,1,0
34932,34932,70,1,159,18,0,1,0,0,0,0,0,1,0
40760,40760,70,1,90,8,0,1,0,0,0,0,0,1,0
14042,14042,70,30,188,25,0,0,1,0,0,0,0,1,0
47076,47076,70,3,83,2,0,1,0,0,0,0,0,1,0
30922,30922,70,1,0,1,0,1,0,0,0,1,0,0,0
5668,5668,70,2,344,140,0,0,1,0,0,0,0,0,1
16907,16907,70,3,0,0,0,1,0,0,0,0,0,1,0
17906,17906,70,30,63,14,0,0,1,0,0,1,0,0,0
10873,10873,70,1,0,105,0,1,0,0,0,1,0,0,0
47039,47039,70,30,124,0,0,1,0,0,0,0,0,1,0
25190,25190,70,1,36,149,0,0,1,0,0,0,0,1,0
243,243,70,3,216,37,0,1,0,0,0,0,0,1,0
37987,37987,70,2,88,17,0,0,0,1,0,0,0,1,0
14014,14014,70,2,38,197,0,0,1,0,0,0,0,1,0
49036,49036,70,2,353,6,0,1,0,0,0,0,0,1,0
19036,19036,70,3,0,1,0,1,0,0,0,0,0,1,0
49037,49037,70,2,348,4,0,1,0,0,0,0,0,1,0
42772,42772,70,2,13,14,0,1,0,0,0,0,0,1,0
49041,49041,70,12,44,0,0,0,0,1,0,0,0,1,0
5737,5737,70,2,0,15,0,1,0,0,0,0,0,1,0
24237,24237,70,5,307,12,0,1,0,0,0,0,0,1,0
13998,13998,70,2,0,2,0,1,0,0,0,0,0,1,0
34927,34927,70,1,132,36,0,1,0,0,0,0,0,1,0
248,248,70,4,364,18,0,1,0,0,0,0,0,1,0
34931,34931,70,1,167,20,0,1,0,0,0,0,0,1,0
42693,42693,70,2,137,0,0,1,0,0,0,0,0,1,0
2844,2844,70,3,339,3,0,1,0,0,0,0,0,1,0
42691,42691,70,2,81,10,1,0,0,0,0,0,0,1,0
24185,24185,70,1,0,46,0,0,1,0,0,0,0,1,0
26789,26789,70,20,89,4,0,0,1,0,0,0,0,1,0
5041,5041,70,5,0,5,0,1,0,0,0,0,0,1,0
154,154,70,2,323,173,0,0,0,0,1,0,0,1,0
44326,44326,70,1,64,2,0,1,0,0,0,0,0,1,0
22089,22089,70,3,0,13,0,0,1,0,0,0,0,1,0
22090,22090,70,21,0,22,0,0,0,1,0,0,0,1,0
32223,32223,70,15,0,0,0,0,1,0,0,1,0,0,0
26788,26788,70,1,0,3,0,1,0,0,0,0,0,1,0
22094,22094,70,1,0,0,0,0,0,1,0,0,0,1,0
50501,50501,70,7,21,0,0,1,0,0,0,0,0,1,0
48769,48769,70,1,66,0,0,0,0,1,0,0,0,1,0
39210,39210,70,1,365,0,1,0,0,0,0,0,0,1,0
5079,5079,70,3,212,65,0,0,0,1,0,0,0,1,0
21310,21310,70,2,0,52,0,1,0,0,0,0,0,1,0
32237,32237,70,3,0,10,0,1,0,0,0,0,0,1,0
42612,42612,70,1,354,16,0,1,0,0,0,0,0,1,0
27163,27163,70,1,0,0,0,0,1,0,0,0,0,1,0
40218,40218,70,1,0,4,0,1,0,0,0,0,0,1,0
5096,5096,70,30,0,0,0,1,0,0,0,0,0,1,0
3022,3022,70,3,273,241,0,1,0,0,0,1,0,0,0
48812,48812,70,4,18,0,0,1,0,0,0,0,0,1,0
21302,21302,70,2,0,10,0,1,0,0,0,0,0,1,0
21313,21313,70,3,0,26,0,1,0,0,0,0,0,1,0
5033,5033,70,3,361,6,0,0,1,0,0,0,0,1,0
152,152,70,2,0,317,0,1,0,0,0,0,0,1,0
5025,5025,70,2,0,261,0,0,0,0,1,1,0,0,0
21362,21362,70,3,0,8,0,0,1,0,0,0,0,1,0
22064,22064,70,1,39,0,1,0,0,0,0,0,0,1,0
42569,42569,70,1,0,6,0,1,0,0,0,0,0,1,0
48721,48721,70,2,45,1,0,1,0,0,0,0,0,1,0
34798,34798,70,4,142,9,0,0,1,0,0,0,0,1,0
32185,32185,70,1,0,2,0,1,0,0,0,0,0,1,0
15255,15255,70,5,117,12,0,0,0,1,0,0,0,1,0
3132,3132,70,30,64,14,0,0,1,0,0,0,0,1,0
47479,47479,70,2,352,5,0,1,0,0,0,0,0,1,0
11066,11066,70,20,254,4,0,0,1,0,0,1,0,0,0
48735,48735,70,30,62,0,0,0,1,0,0,0,0,1,0
38014,38014,70,28,358,3,0,1,0,0,0,0,0,1,0
48736,48736,70,30,129,0,0,0,1,0,0,0,0,1,0
42126,42126,70,14,64,2,0,0,0,1,0,1,0,0,0
27142,27142,70,5,0,2,0,1,0,0,0,0,0,1,0
31248,31248,70,2,188,3,0,1,0,0,0,0,0,1,0
33697,33697,70,5,291,1,0,0,0,1,0,0,0,1,0
47438,47438,70,2,0,0,0,1,0,0,0,0,0,1,0
14369,14369,70,8,0,0,0,0,1,0,0,0,0,1,0
39200,39200,70,2,60,20,0,1,0,0,0,0,0,1,0
48768,48768,70,7,20,0,0,0,1,0,0,0,0,1,0
47434,47434,70,3,365,1,0,0,0,1,0,0,0,1,0
31243,31243,70,2,0,11,0,1,0,0,0,1,0,0,0
50491,50491,70,1,76,0,0,0,1,0,0,0,0,1,0
36611,36611,70,2,0,11,0,0,1,0,0,1,0,0,0
50581,50581,70,2,354,0,0,1,0,0,0,0,0,1,0
32260,32260,70,1,15,65,0,0,1,0,0,0,0,1,0
11505,11505,70,7,0,2,0,1,0,0,0,0,0,1,0
32300,32300,70,1,0,0,0,1,0,0,0,0,0,1,0
36648,36648,70,4,62,9,0,0,1,0,0,0,0,1,0
23804,23804,70,2,352,59,0,1,0,0,0,0,0,1,0
15355,15355,70,1,0,59,0,0,1,0,0,0,0,1,0
31111,31111,70,6,0,7,0,1,0,0,0,0,0,1,0
31110,31110,70,3,5,2,0,1,0,0,0,1,0,0,0
48908,48908,70,2,5,3,0,1,0,0,0,1,0,0,0
17411,17411,70,3,156,12,0,1,0,0,0,0,0,1,0
24179,24179,70,3,84,1,0,0,1,0,0,0,0,1,0
39467,39467,70,1,0,6,0,1,0,0,0,0,0,1,0
27212,27212,70,1,134,66,0,0,1,0,0,0,0,1,0
31096,31096,70,2,323,38,0,1,0,0,0,0,0,1,0
23803,23803,70,2,328,78,0,1,0,0,0,0,0,1,0
10978,10978,70,6,0,9,0,1,0,0,0,0,0,1,0
44369,44369,70,3,12,14,1,0,0,0,0,0,0,1,0
42683,42683,70,3,353,4,0,0,1,0,0,0,0,1,0
27217,27217,70,28,98,5,0,1,0,0,0,1,0,0,0
5339,5339,70,1,330,388,0,1,0,0,0,0,0,1,0
33706,33706,70,2,347,38,0,1,0,0,0,0,0,1,0
11518,11518,70,1,0,0,0,1,0,0,0,0,0,1,0
5356,5356,70,7,364,20,0,1,0,0,0,0,0,1,0
44054,44054,70,2,57,9,0,0,1,0,0,0,0,1,0
32291,32291,70,10,6,3,0,1,0,0,0,0,0,1,0
2931,2931,70,6,358,41,0,1,0,0,0,0,0,1,0
2933,2933,70,4,0,26,0,1,0,0,0,1,0,0,0
14294,14294,70,1,0,75,0,1,0,0,0,0,0,1,0
21290,21290,70,1,0,15,0,1,0,0,0,0,0,1,0
22138,22138,70,2,0,12,0,1,0,0,0,0,0,1,0
48857,48857,70,1,89,0,1,0,0,0,0,1,0,0,0
28510,28510,70,3,88,8,0,1,0,0,0,0,0,1,0
15323,15323,70,2,0,9,0,1,0,0,0,0,0,1,0
31169,31169,70,30,0,1,0,1,0,0,0,0,0,1,0
11003,11003,70,6,0,0,0,1,0,0,0,0,0,1,0
33702,33702,70,5,0,3,0,1,0,0,0,0,0,1,0
25876,25876,70,5,0,9,0,0,1,0,0,0,0,1,0
32285,32285,70,4,0,3,0,0,0,1,0,0,0,1,0
36655,36655,70,2,143,22,0,1,0,0,0,0,0,1,0
16765,16765,70,2,0,0,0,1,0,0,0,0,0,1,0
28306,28306,70,1,0,2,0,1,0,0,0,0,0,1,0
42646,42646,70,4,0,0,0,1,0,0,0,0,0,1,0
44361,44361,70,2,1,7,0,0,0,1,0,0,0,1,0
21254,21254,70,6,0,5,0,1,0,0,0,0,0,1,0
31139,31139,70,2,0,72,0,1,0,0,0,1,0,0,0
42081,42081,70,3,2,1,0,1,0,0,0,0,0,1,0
5234,5234,70,2,0,40,1,0,0,0,0,0,0,1,0
40815,40815,70,1,242,55,0,0,0,1,0,0,0,1,0
5246,5246,70,2,354,45,1,0,0,0,0,0,0,1,0
14238,14238,70,1,0,16,0,0,1,0,0,0,0,1,0
21296,21296,70,3,0,65,0,0,1,0,0,0,0,1,0
6659,6659,70,1,0,0,0,1,0,0,0,0,0,1,0
43031,43031,70,1,360,14,1,0,0,0,0,0,0,1,0
39775,39775,70,2,23,17,0,1,0,0,0,0,0,1,0
7665,7665,70,1,0,1,0,1,0,0,0,0,0,1,0
27912,27912,70,2,64,11,0,0,0,1,0,0,0,1,0
29388,29388,70,1,180,78,0,0,0,1,0,0,0,1,0
44651,44651,70,1,0,1,0,1,0,0,0,0,0,1,0
28771,28771,70,2,6,34,0,1,0,0,0,0,0,1,0
29394,29394,70,1,89,96,0,0,0,1,0,0,0,1,0
29400,29400,70,2,0,2,0,0,1,0,0,1,0,0,0
49930,49930,70,2,44,0,0,0,1,0,0,0,0,1,0
37712,37712,70,2,349,16,0,1,0,0,0,0,0,1,0
20268,20268,70,28,0,0,0,0,1,0,0,0,0,1,0
26058,26058,70,2,0,3,0,1,0,0,0,0,0,1,0
26472,26472,70,1,0,0,0,0,0,1,0,0,0,1,0
8939,8939,70,5,0,0,0,0,0,1,0,0,0,1,0
45346,45346,70,2,0,3,0,0,1,0,0,0,0,1,0
49926,49926,70,2,155,0,0,1,0,0,0,0,0,1,0
44804,44804,70,2,303,9,0,0,0,1,0,0,0,1,0
16279,16279,70,1,0,0,0,1,0,0,0,0,0,0,1
39655,39655,70,1,355,24,0,0,0,1,0,0,0,1,0
10365,10365,70,1,365,100,0,0,0,1,0,0,0,1,0
46007,46007,70,2,9,3,0,0,1,0,0,0,0,1,0
13023,13023,70,3,0,2,0,1,0,0,0,1,0,0,0
12433,12433,70,1,0,7,0,0,1,0,0,0,0,1,0
35757,35757,70,2,0,0,0,1,0,0,0,0,0,1,0
