,Unnamed: 0,price,minimum_nights,availability_365,number_of_reviews,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room
14412,14412,40,1,0,2,0,1,0,0,0,1,0,0,0
49798,49798,40,3,60,0,0,1,0,0,0,0,0,1,0
42564,42564,40,7,0,1,0,0,1,0,0,0,0,0,1
11486,11486,40,1,0,1,0,0,1,0,0,0,0,1,0
24959,24959,40,31,307,3,0,1,0,0,0,0,0,1,0
47521,47521,40,1,84,2,0,0,0,1,0,0,0,1,0
18680,18680,40,4,0,17,0,1,0,0,0,0,0,0,1
16170,16170,40,5,179,1,0,0,0,1,0,0,0,1,0
37517,37517,40,1,0,3,0,1,0,0,0,0,0,1,0
28504,28504,40,2,153,21,0,1,0,0,0,0,0,1,0
17748,17748,40,1,0,5,0,1,0,0,0,0,0,1,0
13326,13326,40,2,0,9,0,1,0,0,0,0,0,1,0
13319,13319,40,7,0,0,0,1,0,0,0,0,0,1,0
28445,28445,40,2,0,7,0,1,0,0,0,0,0,1,0
4872,4872,40,3,338,67,1,0,0,0,0,0,0,1,0
44265,44265,40,2,115,7,0,1,0,0,0,0,0,1,0
31170,31170,40,7,0,3,0,1,0,0,0,0,0,1,0
32131,32131,40,35,37,1,0,0,0,1,0,0,0,1,0
33041,33041,40,1,339,42,0,1,0,0,0,0,0,1,0
22349,22349,40,2,0,14,0,1,0,0,0,0,0,1,0
36363,36363,40,1,90,9,0,0,0,1,0,0,0,1,0
47326,47326,40,1,163,6,0,0,1,0,0,0,0,1,0
5209,5209,40,1,0,1,0,1,0,0,0,0,0,1,0
13497,13497,40,21,177,11,0,0,1,0,0,0,0,1,0
31148,31148,40,1,0,35,0,1,0,0,0,0,0,1,0
18108,18108,40,1,0,55,0,1,0,0,0,0,0,0,1
20641,20641,40,5,342,91,0,1,0,0,0,0,0,1,0
24175,24175,40,4,0,0,0,0,0,1,0,0,0,1,0
44730,44730,40,14,344,3,0,1,0,0,0,0,0,1,0
30434,30434,40,2,354,17,0,0,0,1,0,0,0,1,0
21260,21260,40,2,0,13,0,1,0,0,0,0,0,1,0
20656,20656,40,5,0,0,0,1,0,0,0,0,0,1,0
24416,24416,40,1,0,8,0,1,0,0,0,0,0,1,0
28978,28978,40,1,76,4,0,1,0,0,0,0,0,1,0
31145,31145,40,5,0,1,0,1,0,0,0,0,0,1,0
34841,34841,40,1,0,0,0,0,0,1,0,0,0,1,0
6703,6703,40,1,0,0,0,1,0,0,0,0,0,1,0
26657,26657,40,25,69,3,0,1,0,0,0,0,0,1,0
27204,27204,40,2,4,38,1,0,0,0,0,0,0,1,0
25420,25420,40,1,360,23,0,0,0,1,0,0,0,1,0
50549,50549,40,1,170,0,0,0,1,0,0,0,0,1,0
6719,6719,40,14,0,0,0,1,0,0,0,0,0,1,0
16445,16445,40,4,0,1,0,1,0,0,0,0,0,1,0
44736,44736,40,3,64,1,0,1,0,0,0,0,0,1,0
14240,14240,40,10,0,0,0,1,0,0,0,0,0,1,0
28156,28156,40,1,0,12,0,1,0,0,0,0,0,1,0
11856,11856,40,1,0,0,0,0,0,1,0,0,0,1,0
13469,13469,40,1,0,5,0,1,0,0,0,0,0,1,0
24884,24884,40,2,0,38,0,0,0,1,0,0,0,1,0
37266,37266,40,5,341,8,0,0,0,1,0,0,0,1,0
6658,6658,40,6,0,0,0,1,0,0,0,0,0,1,0
32490,32490,40,2,318,31,0,1,0,0,0,0,0,1,0
21269,21269,40,28,234,8,0,1,0,0,0,0,0,1,0
17339,17339,40,4,63,25,0,0,0,1,0,0,0,1,0
45288,45288,40,1,354,14,0,1,0,0,0,0,0,1,0
15624,15624,41,2,164,67,1,0,0,0,0,0,0,1,0
47955,47955,41,30,65,1,0,1,0,0,0,0,0,1,0
28705,28705,41,28,1,1,0,0,0,1,0,0,0,1,0
33222,33222,41,29,2,1,0,0,0,1,0,0,0,1,0
28726,28726,41,1,0,18,0,1,0,0,0,0,0,1,0
31255,31255,41,30,361,0,0,1,0,0,0,0,0,0,1
33556,33556,41,1,0,6,0,1,0,0,0,0,0,1,0
49493,49493,41,3,57,4,0,1,0,0,0,0,0,1,0
11028,11028,41,1,0,137,0,0,1,0,0,0,0,1,0
11519,11519,41,3,0,1,0,1,0,0,0,0,0,1,0
36889,36889,41,3,12,8,0,1,0,0,0,0,0,1,0
37433,37433,41,30,214,1,0,0,0,1,0,0,0,1,0
48548,48548,41,14,363,0,0,0,0,1,0,0,0,1,0
25906,25906,41,3,0,1,0,1,0,0,0,1,0,0,0
32434,32434,41,4,131,0,0,1,0,0,0,0,0,1,0
26878,26878,41,15,0,3,0,0,1,0,0,0,0,1,0
27500,27500,41,20,89,5,0,0,0,1,0,0,0,1,0
29379,29379,41,240,0,1,0,0,1,0,0,0,0,1,0
33744,33744,41,2,49,78,0,0,0,1,0,0,0,1,0
2848,2848,41,3,0,7,0,1,0,0,0,0,0,1,0
42228,42228,41,30,365,0,0,1,0,0,0,0,0,1,0
19356,19356,41,1,68,8,0,1,0,0,0,0,0,1,0
24463,24463,41,1,167,12,0,0,0,1,0,0,0,0,1
21487,21487,41,3,0,1,0,1,0,0,0,0,0,1,0
37096,37096,41,1,0,0,1,0,0,0,0,0,0,1,0
27817,27817,41,180,365,2,0,0,1,0,0,0,0,0,1
19327,19327,41,7,20,8,0,1,0,0,0,0,0,1,0
26548,26548,41,2,33,2,0,0,0,1,0,0,0,1,0
49349,49349,41,1,7,0,0,1,0,0,0,0,0,1,0
15063,15063,41,3,0,2,0,1,0,0,0,0,0,1,0
27863,27863,41,1,41,105,0,1,0,0,0,0,0,1,0
38391,38391,41,13,0,1,0,1,0,0,0,0,0,1,0
30643,30643,41,7,10,3,0,0,0,1,0,0,0,1,0
19558,19558,41,10,0,3,0,1,0,0,0,0,0,1,0
17435,17435,41,14,41,29,0,0,1,0,0,0,0,1,0
19538,19538,41,1,0,0,0,1,0,0,0,0,0,1,0
34999,34999,41,1,89,7,0,1,0,0,0,0,0,1,0
10732,10732,41,7,0,0,0,1,0,0,0,0,0,1,0
33544,33544,41,2,71,30,0,1,0,0,0,0,0,1,0
25431,25431,41,180,351,3,0,0,1,0,0,0,0,0,1
2269,2269,41,30,312,5,0,0,1,0,0,0,0,1,0
35552,35552,41,30,325,3,0,1,0,0,0,0,0,1,0
34714,34714,41,3,13,34,0,1,0,0,0,0,0,1,0
28461,28461,41,30,364,4,0,0,1,0,0,0,0,1,0
36759,36759,41,30,245,2,0,0,0,1,0,0,0,1,0
524,524,41,2,339,62,0,1,0,0,0,0,0,1,0
14697,14697,41,1,0,44,0,1,0,0,0,0,0,1,0
26034,26034,41,3,8,24,0,1,0,0,0,0,0,1,0
32812,32812,41,2,0,7,0,0,0,0,1,0,0,1,0
17881,17881,41,2,0,8,0,1,0,0,0,0,0,1,0
41114,41114,41,30,0,0,0,0,0,1,0,0,0,1,0
32330,32330,41,30,0,2,0,0,0,1,0,0,0,1,0
17638,17638,41,2,0,57,0,0,1,0,0,0,0,1,0
42672,42672,41,26,26,0,0,0,0,1,0,0,0,1,0
15806,15806,41,3,0,2,0,1,0,0,0,0,0,1,0
44112,44112,41,2,0,0,0,0,0,1,0,0,0,1,0
34073,34073,41,15,0,0,0,1,0,0,0,0,0,1,0
14636,14636,41,1,0,72,0,1,0,0,0,0,0,1,0
36357,36357,41,4,365,3,0,0,1,0,0,0,0,0,1
3796,3796,41,2,0,12,1,0,0,0,0,0,0,1,0
23864,23864,41,1,56,22,0,0,0,1,0,0,0,1,0
16564,16564,41,1,0,1,0,1,0,0,0,0,0,1,0
5434,5434,41,1,0,1,0,0,1,0,0,0,0,0,1
29474,29474,41,2,0,9,0,1,0,0,0,0,0,1,0
13592,13592,41,1,0,4,0,1,0,0,0,0,0,1,0
29677,29677,41,20,0,1,0,1,0,0,0,0,0,1,0
16801,16801,41,3,0,2,0,1,0,0,0,0,0,1,0
30412,30412,41,21,305,1,0,1,0,0,0,0,0,1,0
49217,49217,41,1,352,0,0,1,0,0,0,0,0,1,0
40802,40802,41,3,362,1,0,1,0,0,0,0,0,1,0
18641,18641,41,7,0,9,0,1,0,0,0,0,0,1,0
15636,15636,41,3,0,26,1,0,0,0,0,0,0,1,0
12720,12720,41,1,0,1,0,1,0,0,0,0,0,1,0
25481,25481,41,1,0,1,0,1,0,0,0,0,0,1,0
30485,30485,41,1,0,15,0,1,0,0,0,0,0,1,0
29851,29851,41,2,11,70,0,1,0,0,0,0,0,1,0
12882,12882,41,1,0,1,0,1,0,0,0,0,0,1,0
16592,16592,41,2,0,42,0,1,0,0,0,0,0,1,0
15810,15810,41,5,0,81,0,1,0,0,0,0,0,1,0
36855,36855,41,30,184,0,0,0,0,1,0,0,0,1,0
41250,41250,41,3,5,7,0,1,0,0,0,0,0,1,0
42053,42053,41,1,11,11,0,0,0,1,0,0,0,1,0
20782,20782,41,4,344,26,1,0,0,0,0,0,0,1,0
34896,34896,41,30,143,3,0,0,0,1,0,0,0,1,0
23162,23162,41,30,0,5,0,0,1,0,0,0,0,1,0
35749,35749,41,30,93,0,0,0,0,1,0,0,0,1,0
27745,27745,41,3,0,1,1,0,0,0,0,0,0,1,0
26451,26451,41,7,0,1,0,1,0,0,0,0,0,1,0
10103,10103,41,7,200,20,0,1,0,0,0,0,0,1,0
46361,46361,41,30,232,0,0,1,0,0,0,0,0,1,0
5937,5937,41,4,0,14,0,1,0,0,0,0,0,1,0
43359,43359,42,6,158,8,0,1,0,0,0,0,0,1,0
37777,37777,42,5,162,8,0,0,0,1,0,0,0,1,0
1397,1397,42,5,130,81,0,1,0,0,0,0,0,1,0
44297,44297,42,30,355,0,0,1,0,0,0,0,0,1,0
32116,32116,42,30,0,3,0,1,0,0,0,0,0,1,0
1407,1407,42,3,341,33,0,1,0,0,0,0,0,1,0
44362,44362,42,2,166,4,0,0,0,1,0,0,0,1,0
10060,10060,42,1,290,187,0,0,1,0,0,0,0,1,0
27353,27353,42,7,0,2,0,1,0,0,0,0,0,1,0
43364,43364,42,100,348,1,0,0,0,1,0,0,0,1,0
37273,37273,42,1,171,37,0,0,0,1,0,0,0,1,0
24412,24412,42,10,65,26,0,0,1,0,0,0,0,1,0
27104,27104,42,1,18,1,0,1,0,0,0,0,0,1,0
26855,26855,42,2,81,49,0,0,1,0,0,0,0,0,1
12108,12108,42,1,62,253,0,1,0,0,0,0,0,1,0
42178,42178,42,2,0,3,0,0,1,0,0,0,0,1,0
35106,35106,42,30,240,2,0,0,0,1,0,0,0,1,0
28244,28244,42,2,0,8,0,1,0,0,0,0,0,1,0
47549,47549,42,2,161,1,0,0,0,1,0,0,0,1,0
21970,21970,42,1,250,51,0,1,0,0,0,0,0,1,0
46552,46552,42,1,358,7,0,0,0,1,0,0,0,1,0
25152,25152,42,1,300,143,0,0,0,1,0,0,0,1,0
21237,21237,42,2,31,21,0,1,0,0,0,0,0,1,0
28675,28675,42,90,90,0,0,1,0,0,0,0,0,1,0
44737,44737,42,30,65,0,0,1,0,0,0,0,0,1,0
25852,25852,42,3,160,44,0,1,0,0,0,0,0,0,1
40251,40251,42,5,13,7,0,0,0,1,0,0,0,1,0
37835,37835,42,1,159,24,0,0,0,1,0,0,0,1,0
25627,25627,42,1,334,113,0,1,0,0,0,0,0,1,0
10303,10303,42,5,0,0,0,1,0,0,0,0,0,1,0
46280,46280,42,5,4,4,0,0,1,0,0,0,0,1,0
34956,34956,42,7,0,0,0,1,0,0,0,0,0,1,0
12751,12751,42,1,0,3,0,1,0,0,0,0,0,1,0
34780,34780,42,100,126,2,0,1,0,0,0,0,0,1,0
22638,22638,42,3,0,1,0,1,0,0,0,0,0,1,0
36269,36269,42,1,0,0,0,1,0,0,0,0,0,1,0
34779,34779,42,3,342,1,0,1,0,0,0,0,0,1,0
11264,11264,42,3,0,0,0,1,0,0,0,0,0,1,0
26410,26410,42,20,0,0,0,1,0,0,0,0,0,1,0
23025,23025,42,30,213,35,0,1,0,0,0,0,0,1,0
13829,13829,42,1,0,44,0,0,0,1,0,0,0,1,0
42851,42851,42,1,5,11,0,1,0,0,0,0,0,1,0
44951,44951,42,7,107,1,0,1,0,0,0,0,0,1,0
14435,14435,42,31,0,0,0,0,1,0,0,0,0,1,0
41137,41137,42,2,0,3,0,0,0,1,0,0,0,1,0
21024,21024,42,14,0,4,0,1,0,0,0,0,0,1,0
604,604,42,2,347,125,1,0,0,0,0,0,0,1,0
28939,28939,42,2,38,61,0,0,0,1,0,0,0,1,0
14907,14907,42,8,0,0,0,1,0,0,0,0,0,1,0
31746,31746,42,10,0,1,0,1,0,0,0,0,0,1,0
35451,35451,42,30,214,0,0,0,0,1,0,0,0,1,0
37510,37510,42,30,306,3,0,0,0,1,0,0,0,1,0
49911,49911,42,28,282,0,0,0,0,1,0,0,0,1,0
16270,16270,42,2,0,2,1,0,0,0,0,0,0,1,0
37105,37105,42,3,0,9,0,0,1,0,0,0,0,1,0
10518,10518,42,2,279,54,0,0,0,1,0,0,0,1,0
7978,7978,42,8,0,1,0,1,0,0,0,0,0,1,0
49916,49916,42,1,32,0,0,1,0,0,0,0,0,1,0
35372,35372,42,30,0,0,0,1,0,0,0,0,0,1,0
35138,35138,42,100,332,1,0,1,0,0,0,0,0,1,0
27159,27159,42,1,0,10,0,1,0,0,0,0,0,1,0
35140,35140,42,100,173,1,0,1,0,0,0,0,0,1,0
6373,6373,42,30,349,3,0,1,0,0,0,0,0,1,0
35368,35368,42,100,365,1,0,1,0,0,0,0,0,1,0
40594,40594,42,2,75,25,0,1,0,0,0,0,0,1,0
42615,42615,42,1,344,11,0,0,0,1,0,0,0,1,0
24637,24637,42,1,338,123,0,1,0,0,0,0,0,1,0
20716,20716,42,4,344,59,1,0,0,0,0,0,0,1,0
23566,23566,42,2,0,1,0,0,0,1,0,0,0,1,0
38072,38072,42,4,10,8,0,1,0,0,0,0,0,1,0
24161,24161,42,2,337,86,1,0,0,0,0,0,0,1,0
10204,10204,42,7,87,0,0,1,0,0,0,0,0,1,0
45928,45928,42,2,80,1,0,0,0,1,0,1,0,0,0
18576,18576,42,7,0,0,0,1,0,0,0,0,0,1,0
47885,47885,42,30,341,0,0,1,0,0,0,0,0,1,0
16205,16205,42,1,0,8,0,1,0,0,0,0,0,1,0
40941,40941,42,100,249,0,0,1,0,0,0,0,0,1,0
24160,24160,42,2,0,106,1,0,0,0,0,0,0,1,0
22685,22685,42,3,123,8,0,1,0,0,0,0,0,1,0
27463,27463,42,1,350,1,0,0,0,1,0,0,0,1,0
37794,37794,42,7,0,2,0,1,0,0,0,0,0,1,0
35381,35381,42,30,247,1,0,1,0,0,0,0,0,1,0
34534,34534,42,1,0,2,0,1,0,0,0,0,0,1,0
38260,38260,42,7,0,0,0,0,0,1,0,0,0,1,0
42980,42980,42,6,5,9,0,1,0,0,0,0,0,1,0
24526,24526,42,2,63,12,1,0,0,0,0,0,0,1,0
22680,22680,42,2,0,3,0,0,1,0,0,0,0,1,0
22831,22831,42,30,234,44,0,1,0,0,0,0,0,1,0
7759,7759,42,3,179,5,0,1,0,0,0,0,0,1,0
40395,40395,42,1,352,8,0,0,0,1,0,0,0,1,0
35143,35143,42,100,332,2,0,1,0,0,0,0,0,1,0
9696,9696,42,2,0,3,0,0,1,0,0,0,0,1,0
35362,35362,42,100,280,1,0,1,0,0,0,0,0,1,0
28128,28128,42,2,29,20,0,1,0,0,0,0,0,1,0
23003,23003,42,30,203,50,0,1,0,0,0,0,0,1,0
1739,1739,42,1,0,18,0,1,0,0,0,0,0,1,0
50284,50284,42,1,16,1,0,1,0,0,0,0,0,1,0
44115,44115,42,100,365,0,0,0,0,1,0,0,0,1,0
39190,39190,42,1,74,1,0,0,0,1,0,0,0,1,0
1745,1745,42,30,329,9,0,1,0,0,0,0,0,1,0
504,504,42,1,92,79,0,1,0,0,0,0,0,1,0
21038,21038,42,2,0,7,0,1,0,0,0,0,0,1,0
43947,43947,42,1,76,16,0,1,0,0,0,0,0,0,1
50013,50013,42,30,39,0,0,0,1,0,0,0,0,1,0
21251,21251,42,3,160,29,1,0,0,0,0,0,0,1,0
15077,15077,42,7,0,3,0,0,0,1,0,0,0,1,0
48439,48439,42,1,212,1,0,0,1,0,0,0,0,1,0
27698,27698,42,1,0,0,0,1,0,0,0,0,0,1,0
26316,26316,42,1,49,16,0,0,0,1,0,0,0,0,1
33385,33385,42,4,336,14,1,0,0,0,0,0,0,1,0
37244,37244,42,2,344,33,0,1,0,0,0,0,0,1,0
5458,5458,42,25,364,5,0,0,0,1,0,0,0,1,0
20323,20323,42,14,58,38,0,1,0,0,0,0,0,1,0
40765,40765,42,2,359,12,1,0,0,0,0,0,0,1,0
42257,42257,42,1,54,7,0,0,0,1,0,0,0,1,0
6834,6834,42,6,273,3,0,0,0,1,0,0,0,1,0
33413,33413,42,2,0,2,0,1,0,0,0,0,0,1,0
9740,9740,42,2,329,56,0,0,0,1,0,0,0,1,0
37289,37289,42,30,216,0,0,0,0,1,0,0,0,1,0
21092,21092,42,2,0,0,0,1,0,0,0,0,0,1,0
5027,5027,42,4,0,4,0,1,0,0,0,0,0,1,0
47451,47451,42,30,250,0,0,0,1,0,0,0,0,1,0
50384,50384,42,2,59,0,0,0,0,1,0,0,0,1,0
26399,26399,42,4,0,7,0,1,0,0,0,0,0,1,0
37604,37604,42,2,68,41,0,0,0,1,0,0,0,1,0
37239,37239,42,1,69,66,0,0,0,1,0,0,0,1,0
49758,49758,42,1,0,0,0,0,1,0,0,0,0,1,0
31070,31070,42,1,103,57,1,0,0,0,0,1,0,0,0
6922,6922,42,2,0,25,1,0,0,0,0,0,0,1,0
32846,32846,42,2,70,39,1,0,0,0,0,0,0,1,0
35297,35297,42,30,256,0,0,0,0,1,0,0,0,1,0
28228,28228,42,2,0,15,0,1,0,0,0,0,0,1,0
16610,16610,42,15,0,1,0,1,0,0,0,0,0,1,0
17188,17188,42,1,0,4,0,1,0,0,0,0,0,0,1
35363,35363,42,100,334,3,0,1,0,0,0,0,0,1,0
11396,11396,42,1,0,1,0,1,0,0,0,0,0,1,0
36690,36690,42,3,84,9,0,0,1,0,0,1,0,0,0
37708,37708,42,100,280,0,0,0,0,1,0,0,0,1,0
34183,34183,42,7,0,0,0,0,1,0,0,0,0,1,0
10855,10855,42,1,352,146,0,1,0,0,0,0,0,1,0
2079,2079,42,1,345,49,0,0,1,0,0,0,0,1,0
26649,26649,42,14,0,2,0,0,1,0,0,0,0,1,0
39899,39899,42,1,68,26,0,1,0,0,0,0,0,1,0
29294,29294,42,2,6,54,0,0,0,1,0,0,0,1,0
2398,2398,42,7,308,15,0,1,0,0,0,0,0,1,0
17380,17380,42,7,343,34,0,1,0,0,0,0,0,1,0
19885,19885,42,1,79,52,0,0,0,1,0,0,0,1,0
32557,32557,42,3,262,13,0,0,0,1,0,0,0,1,0
25200,25200,42,2,0,35,0,1,0,0,0,0,0,1,0
22214,22214,42,3,0,3,0,1,0,0,0,0,0,1,0
35859,35859,42,10,365,4,0,0,0,1,0,0,0,1,0
9402,9402,42,1,329,15,0,0,1,0,0,0,0,0,1
49446,49446,42,1,66,0,0,0,0,1,0,0,0,1,0
18504,18504,42,4,364,13,0,1,0,0,0,0,0,1,0
2285,2285,42,3,308,37,0,1,0,0,0,0,0,1,0
27816,27816,42,2,9,120,0,1,0,0,0,0,0,1,0
18543,18543,42,2,0,0,0,1,0,0,0,0,0,1,0
44165,44165,42,3,0,7,0,0,1,0,0,0,0,1,0
19652,19652,42,14,56,24,0,1,0,0,0,0,0,1,0
25952,25952,42,7,0,1,0,1,0,0,0,0,0,1,0
12591,12591,42,12,0,0,0,0,1,0,0,0,0,1,0
10737,10737,42,15,0,3,0,1,0,0,0,0,0,1,0
37151,37151,42,30,318,0,0,0,0,1,0,0,0,1,0
37727,37727,42,1,48,39,0,1,0,0,0,0,0,1,0
25885,25885,42,7,62,4,0,1,0,0,0,0,0,1,0
29263,29263,42,2,0,4,0,1,0,0,0,0,0,1,0
39811,39811,42,2,74,9,0,0,0,1,0,0,0,1,0
36408,36408,42,4,0,10,0,0,0,1,0,0,0,1,0
34320,34320,42,2,0,5,0,1,0,0,0,0,0,0,1
12537,12537,42,10,0,0,0,1,0,0,0,0,0,1,0
41002,41002,42,100,279,0,0,1,0,0,0,0,0,1,0
34069,34069,42,30,0,0,0,0,0,1,0,0,0,1,0
28260,28260,42,4,246,47,0,1,0,0,0,0,0,1,0
38761,38761,42,4,341,17,0,0,0,1,0,0,0,1,0
26552,26552,42,1,52,119,0,1,0,0,0,0,0,1,0
15196,15196,42,6,155,15,0,1,0,0,0,0,0,1,0
48798,48798,42,1,15,0,0,1,0,0,0,0,0,1,0
36406,36406,42,4,337,15,0,0,0,1,0,0,0,1,0
40306,40306,42,5,21,5,0,1,0,0,0,0,0,1,0
29228,29228,42,1,40,0,0,1,0,0,0,0,0,1,0
15462,15462,42,3,0,6,0,1,0,0,0,0,0,1,0
45331,45331,42,1,365,1,0,0,0,1,0,0,0,0,1
48802,48802,42,1,2,4,0,1,0,0,0,0,0,1,0
38843,38843,42,1,2,18,1,0,0,0,0,0,0,1,0
44522,44522,43,105,188,0,0,1,0,0,0,0,0,1,0
37758,37758,43,30,0,0,0,0,0,1,0,0,0,1,0
3684,3684,43,3,349,78,0,1,0,0,0,0,0,1,0
17878,17878,43,3,258,70,0,0,0,1,0,0,0,1,0
47818,47818,43,2,9,3,0,1,0,0,0,0,0,1,0
46182,46182,43,1,365,3,0,1,0,0,0,0,0,1,0
47529,47529,43,1,0,0,0,0,1,0,0,0,0,1,0
32031,32031,43,2,91,88,0,1,0,0,0,0,0,1,0
34890,34890,43,30,0,1,0,0,0,1,0,0,0,1,0
9334,9334,43,2,0,22,0,1,0,0,0,0,0,1,0
47421,47421,43,1,12,3,0,1,0,0,0,0,0,1,0
27846,27846,43,2,0,39,0,1,0,0,0,0,0,1,0
31896,31896,43,4,0,10,0,1,0,0,0,0,0,1,0
41830,41830,43,10,0,1,0,0,1,0,0,0,0,1,0
44015,44015,43,2,342,4,0,1,0,0,0,0,0,1,0
26546,26546,43,3,0,3,0,1,0,0,0,0,0,1,0
23390,23390,43,2,360,71,0,0,0,1,0,0,0,1,0
33376,33376,43,30,101,0,0,1,0,0,0,0,0,1,0
47928,47928,43,20,0,1,0,0,1,0,0,0,0,1,0
22633,22633,43,3,0,5,0,1,0,0,0,0,0,1,0
24736,24736,43,1,364,11,0,0,0,1,0,0,0,1,0
12893,12893,43,7,23,10,1,0,0,0,0,1,0,0,0
19729,19729,43,3,353,41,1,0,0,0,0,0,0,1,0
17743,17743,43,30,302,3,0,0,0,1,0,0,0,1,0
44520,44520,43,105,173,0,0,1,0,0,0,0,0,1,0
21597,21597,43,1,0,4,0,1,0,0,0,0,0,1,0
18506,18506,43,1,0,1,0,1,0,0,0,0,0,1,0
21347,21347,43,1,84,48,0,0,0,0,1,0,0,1,0
38847,38847,43,1,352,0,0,0,0,1,0,0,0,0,1
39278,39278,43,2,0,1,0,0,1,0,0,0,0,1,0
44261,44261,43,1,21,12,0,0,0,1,0,0,0,1,0
17297,17297,43,1,0,0,0,0,1,0,0,0,0,1,0
14682,14682,43,7,0,0,0,0,1,0,0,0,0,1,0
21719,21719,43,3,0,2,0,1,0,0,0,0,0,1,0
21876,21876,43,2,72,88,0,1,0,0,0,0,0,1,0
19886,19886,43,2,165,11,0,0,0,0,1,0,0,1,0
48365,48365,43,2,0,1,0,1,0,0,0,0,0,1,0
13495,13495,43,30,365,10,0,1,0,0,0,0,0,1,0
37795,37795,43,2,0,36,0,1,0,0,0,0,0,1,0
26170,26170,43,3,0,1,0,0,1,0,0,0,0,1,0
29919,29919,43,1,0,53,0,0,0,1,0,0,0,1,0
21252,21252,43,2,56,88,1,0,0,0,0,0,0,1,0
41115,41115,43,30,31,0,0,0,0,1,0,0,0,1,0
20649,20649,43,1,0,10,0,1,0,0,0,0,0,1,0
15991,15991,43,14,0,0,0,1,0,0,0,0,0,1,0
22267,22267,43,7,0,0,0,0,1,0,0,0,0,1,0
12817,12817,43,5,0,17,0,1,0,0,0,0,0,1,0
35548,35548,43,5,0,1,0,0,1,0,0,0,0,1,0
43155,43155,43,1,133,21,0,0,1,0,0,0,0,1,0
14273,14273,43,23,0,0,0,1,0,0,0,0,0,1,0
45162,45162,43,1,349,1,0,0,0,1,0,0,0,1,0
47352,47352,43,6,0,0,0,0,0,1,0,0,0,1,0
11585,11585,43,4,0,70,0,0,1,0,0,0,0,1,0
16904,16904,43,1,0,6,0,1,0,0,0,0,0,1,0
15278,15278,43,1,95,0,0,1,0,0,0,0,0,1,0
34226,34226,43,1,17,10,0,1,0,0,0,0,0,1,0
24890,24890,43,1,126,112,0,0,0,1,0,0,0,1,0
21203,21203,43,2,0,0,0,0,1,0,0,0,0,1,0
9573,9573,43,30,61,33,0,1,0,0,0,0,0,1,0
14120,14120,43,2,0,27,0,0,0,1,0,0,0,1,0
38851,38851,43,1,140,6,0,0,0,1,0,0,0,0,1
8193,8193,43,30,289,1,0,1,0,0,0,0,0,1,0
32956,32956,43,1,177,31,0,1,0,0,0,0,0,1,0
26186,26186,43,1,0,5,0,1,0,0,0,0,0,1,0
30181,30181,43,30,354,1,0,0,1,0,0,0,0,1,0
11777,11777,43,30,339,3,0,0,0,1,0,0,0,1,0
24653,24653,43,7,343,32,0,0,0,1,0,0,0,1,0
15420,15420,43,1,0,32,0,1,0,0,0,0,0,1,0
25948,25948,43,2,0,6,0,1,0,0,0,0,0,1,0
43408,43408,43,1,0,24,0,1,0,0,0,0,0,1,0
27950,27950,43,2,0,0,0,1,0,0,0,0,0,1,0
38522,38522,43,1,0,8,0,1,0,0,0,0,0,1,0
32524,32524,43,28,1,2,0,0,0,1,0,0,0,1,0
13989,13989,43,1,165,123,0,0,0,1,0,0,0,1,0
28147,28147,43,1,50,15,0,1,0,0,0,0,0,1,0
24644,24644,43,2,363,47,0,0,0,1,0,0,0,1,0
28047,28047,43,1,167,65,0,1,0,0,0,0,0,1,0
25524,25524,43,2,0,52,0,0,0,1,0,0,0,1,0
13580,13580,43,2,0,55,0,0,1,0,0,0,0,1,0
42550,42550,43,7,0,0,0,1,0,0,0,0,0,1,0
4104,4104,43,1,248,146,0,1,0,0,0,0,0,1,0
8711,8711,43,1,0,4,0,1,0,0,0,0,0,1,0
37526,37526,43,1,0,2,0,1,0,0,0,0,0,1,0
48899,48899,43,30,365,0,0,0,1,0,0,0,0,0,1
6241,6241,43,28,351,16,1,0,0,0,0,0,0,1,0
46921,46921,43,1,339,1,0,0,0,1,0,0,0,1,0
45192,45192,43,7,0,1,0,1,0,0,0,0,0,1,0
34601,34601,43,2,0,6,0,0,0,1,0,0,0,1,0
39643,39643,43,30,0,1,0,0,0,1,0,0,0,1,0
503,503,43,1,0,500,0,1,0,0,0,0,0,1,0
49712,49712,43,28,29,0,0,1,0,0,0,0,0,1,0
9660,9660,43,3,0,1,0,0,1,0,0,0,0,1,0
33541,33541,43,30,148,1,0,1,0,0,0,0,0,1,0
45095,45095,43,1,179,0,0,1,0,0,0,0,0,1,0
28049,28049,43,1,172,41,0,1,0,0,0,0,0,1,0
33116,33116,43,6,329,2,0,1,0,0,0,0,0,1,0
32320,32320,43,2,280,23,0,1,0,0,0,0,0,1,0
46099,46099,43,60,0,1,0,1,0,0,0,0,0,1,0
12579,12579,43,1,0,0,0,1,0,0,0,0,0,1,0
25657,25657,43,3,0,7,0,1,0,0,0,1,0,0,0
29251,29251,43,1,248,16,0,1,0,0,0,0,0,1,0
34572,34572,43,5,2,3,0,0,1,0,0,0,0,1,0
46100,46100,43,60,0,0,0,1,0,0,0,0,0,1,0
